2.1 0.218876 0.82448 2.43978 5.86604 13.7164
2.2 0.209419 0.821581 2.21194 5.28242 15.5904
2.3 0.208806 0.833449 2.23311 5.50076 18.3676
2.4 0.207104 0.841942 2.35726 5.58541 19.6447
2.5 0.205682 0.832854 2.31274 5.63687 19.8433
2.6 0.205068 0.83464 2.33087 5.75247 20.9563
2.7 0.205832 0.825669 2.34777 5.60446 21.5957
2.8 0.205801 0.826762 2.36212 5.53302 22.101
2.9 0.20649 0.823596 2.33172 5.54302 24.7365
3 0.207241 0.817795 2.32138 5.62316 26.3408
3.1 0.20753 0.827104 2.30893 5.66717 27.4487
3.2 0.207903 0.829318 2.29352 5.68472 28.1781
3.3 0.208494 0.826006 2.29876 5.71485 28.5248
3.4 0.208601 0.827009 2.2893 5.69257 29.756
3.5 0.208961 0.829052 2.25751 5.7198 30.9451
3.6 0.208651 0.824278 2.2665 5.67289 32.0647
3.7 0.208495 0.827525 2.26275 5.67804 32.4134
3.8 0.208824 0.824622 2.2563 5.69175 32.0746
3.9 0.208548 0.824041 2.26093 5.69607 31.5944
4 0.208742 0.826673 2.3024 5.69533 31.1576
4.1 0.208687 0.825791 2.299 5.74128 31.0783
4.2 0.208311 0.826047 2.28619 5.7714 31.5676
4.3 0.208714 0.828506 2.28126 5.73528 31.638
4.4 0.208601 0.832495 2.27978 5.71393 32.0685
4.5 0.208593 0.830183 2.276 5.73108 32.2824
4.6 0.208631 0.831684 2.27279 5.80239 32.7865
4.7 0.208475 0.831721 2.2638 5.85011 33.6195
4.8 0.208887 0.829422 2.25022 5.91467 33.8672
4.9 0.208773 0.82771 2.25606 5.93207 34.1957
5 0.208561 0.829126 2.2584 5.96356 34.4739
5.1 0.208614 0.829094 2.25898 5.96432 34.4082
5.2 0.208614 0.829094 2.25898 5.96432 34.4082
5.3 0.208614 0.829094 2.25898 5.96432 34.4082
5.4 0.208614 0.829094 2.25898 5.96432 34.4082
5.5 0.208614 0.829094 2.25898 5.96432 34.4082
5.6 0.208614 0.829094 2.25898 5.96432 34.4082
5.7 0.208614 0.829094 2.25898 5.96432 34.4082
5.8 0.208614 0.829094 2.25898 5.96432 34.4082
5.9 0.208614 0.829094 2.25898 5.96432 34.4082
