2.1 0.202811 0.833718 2.10511 4.74848 9.03557
2.2 0.195391 0.799145 1.89019 4.05847 9.03168
2.3 0.194129 0.772125 1.82988 4.14801 9.24026
2.4 0.193597 0.76188 1.84313 4.1139 9.03482
2.5 0.193355 0.762844 1.82723 4.21279 8.96603
2.6 0.193462 0.758092 1.81318 4.20467 9.17611
2.7 0.194341 0.763319 1.82423 4.19719 9.12368
2.8 0.194049 0.7594 1.85003 4.31951 9.42272
2.9 0.193642 0.756537 1.82855 4.25849 9.45536
3 0.193277 0.757852 1.82148 4.42639 9.79192
3.1 0.193889 0.753773 1.82075 4.52216 9.74785
3.2 0.194199 0.754002 1.81517 4.4512 9.78166
3.3 0.194491 0.753497 1.81346 4.95253 9.77733
3.4 0.194313 0.752704 1.80485 4.8791 9.89896
3.5 0.193918 0.76056 1.82107 4.86612 10.0835
3.6 0.193423 0.758695 1.81846 4.7804 10.0649
3.7 0.193199 0.756372 1.81721 4.74292 9.9943
3.8 0.192932 0.753357 1.8098 4.68826 10.139
3.9 0.192862 0.751908 1.81402 4.63855 10.151
4 0.192839 0.753724 1.8089 4.62374 10.175
4.1 0.193066 0.75314 1.80545 4.58424 10.1689
4.2 0.193126 0.752469 1.80109 4.56323 10.1962
4.3 0.193147 0.754788 1.81839 4.59804 10.2425
4.4 0.192949 0.756997 1.82396 4.55741 10.3534
4.5 0.192895 0.757281 1.826 4.55383 10.4248
4.6 0.192876 0.75744 1.82398 4.54963 10.3775
4.7 0.193066 0.754689 1.82271 4.52869 10.3583
4.8 0.192871 0.753894 1.82604 4.5043 10.3981
4.9 0.192841 0.755023 1.82505 4.49184 10.3563
5 0.192626 0.752879 1.8271 4.48759 10.3499
5.1 0.192613 0.752845 1.82747 4.4867 10.3422
5.2 0.192613 0.752845 1.82747 4.4867 10.3422
5.3 0.192613 0.752845 1.82747 4.4867 10.3422
5.4 0.192613 0.752845 1.82747 4.4867 10.3422
5.5 0.192613 0.752845 1.82747 4.4867 10.3422
5.6 0.192613 0.752845 1.82747 4.4867 10.3422
5.7 0.192613 0.752845 1.82747 4.4867 10.3422
5.8 0.192613 0.752845 1.82747 4.4867 10.3422
5.9 0.192613 0.752845 1.82747 4.4867 10.3422
