2.1 0.0704225 0.261574 0.367978 0.425 0.575
2.2 0.0712136 0.255615 0.325909 0.366505 0.427737
2.3 0.0700935 0.25523 0.317236 0.351866 0.406277
2.4 0.0705706 0.254264 0.315875 0.347345 0.38825
2.5 0.070056 0.252671 0.311594 0.343844 0.380204
2.6 0.0700467 0.252387 0.310563 0.342857 0.375707
2.7 0.070346 0.250946 0.311417 0.34056 0.37231
2.8 0.0707854 0.250636 0.311215 0.33945 0.371575
2.9 0.0713651 0.25 0.309726 0.338256 0.36931
3 0.0714286 0.249138 0.308881 0.33873 0.371334
3.1 0.0714935 0.249724 0.307678 0.338343 0.365958
3.2 0.0717025 0.250253 0.307075 0.337789 0.365001
3.3 0.0718683 0.249845 0.30636 0.337178 0.365524
3.4 0.0718777 0.249495 0.305985 0.336602 0.366753
3.5 0.0718858 0.249529 0.304868 0.336697 0.366781
3.6 0.0717679 0.249117 0.305007 0.336615 0.363887
3.7 0.0716639 0.249081 0.304801 0.336536 0.362667
3.8 0.0718017 0.248713 0.304564 0.336734 0.361162
3.9 0.0716993 0.248595 0.304362 0.336267 0.361072
4 0.0718215 0.248641 0.304864 0.335742 0.361886
4.1 0.0717279 0.24873 0.304734 0.336239 0.361007
4.2 0.0716559 0.24888 0.304091 0.33632 0.360631
4.3 0.0717516 0.2493 0.304018 0.335893 0.360543
4.4 0.0715119 0.249057 0.303687 0.335988 0.360477
4.5 0.0714571 0.248833 0.303626 0.335447 0.361079
4.6 0.0713956 0.249207 0.303488 0.335439 0.359981
4.7 0.0712751 0.249125 0.30328 0.335739 0.36054
4.8 0.0714439 0.248744 0.303083 0.335792 0.361047
4.9 0.0715271 0.24851 0.303254 0.335987 0.360265
5 0.0715476 0.248627 0.303422 0.3361 0.359258
5.1 0.0715429 0.248644 0.303344 0.336026 0.358537
5.2 0.0715429 0.248644 0.303344 0.336026 0.358537
5.3 0.0715429 0.248644 0.303344 0.336026 0.358537
5.4 0.0715429 0.248644 0.303344 0.336026 0.358537
5.5 0.0715429 0.248644 0.303344 0.336026 0.358537
5.6 0.0715429 0.248644 0.303344 0.336026 0.358537
5.7 0.0715429 0.248644 0.303344 0.336026 0.358537
5.8 0.0715429 0.248644 0.303344 0.336026 0.358537
5.9 0.0715429 0.248644 0.303344 0.336026 0.358537
