83.8 0.0143995 0.402285 0.841931 100 100
85.2 0.0143995 0.403463 0.841931 100 100
91.9 0.0143995 0.403463 0.899942 100 100
93.7 0.0159994 0.421592 0.899942 100 100
95.4 0.0159994 0.421592 0.851012 100 100
100.8 0.0159994 0.421592 0.851012 100 100
102 0.0159994 0.429395 0.851012 100 100
102.7 0.0159994 0.429395 0.971657 100 100
103 0.0159994 0.429395 4.36744 100 100
103.8 0.0159994 0.429395 23.3112 100 100
104.2 0.0159994 0.429395 31.3797 100 100
110.6 0.0171662 0.429395 45.4704 100 100
111.1 0.0171662 0.422289 100 100 100
121.2 0.0156666 0.422289 100 100 100
121.7 0.0156666 0.435532 100 100 100
132.5 0.0171999 0.435532 100 100 100
133 0.0171999 0.41853 100 100 100
144.1 0.0184332 0.41853 100 100 100
144.8 0.0184332 0.423963 100 100 100
158 0.0191998 0.423963 100 100 100
158.9 0.0191998 0.347997 100 100 100
159.8 0.0197998 0.347997 100 100 100
173.3 0.0199996 28.2433 100 100 100
190.7 0.0201661 100 100 100 100
208 0.02 100 100 100 100
228.8 0.0199328 100 100 100 100
248.7 0.0209993 100 100 100 100
272.4 0.0207998 100 100 100 100
293.3 0.0215998 100 100 100 100
317.7 4.27446 100 100 100 100
327.8 12.971 100 100 100 100
